name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York City,12/25/2023,8.9,6.2,7.5,8.8,3.3,6.1,5.6,87.3,0.0,0,0.0,rain,0.0,0.0,13.0,14.5,53.1,1030.4,88.2,12.6,34.3,3.0,2,10.0,2023-12-25T07:18:24,2023-12-25T16:33:52,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,12/26/2023,8.5,6.7,7.4,8.4,3.9,6.3,5.7,88.8,0.0,0,0.0,rain,0.0,0.0,11.2,14.3,70.8,1026.4,91.5,7.6,37.0,3.2,2,10.0,2023-12-26T07:18:46,2023-12-26T16:34:30,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,12/27/2023,9.3,6.7,7.8,7.2,4.8,6.0,6.3,89.8,0.298,100,25.0,rain,0.0,0.0,35.3,25.3,46.2,1018.2,97.6,12.5,28.5,2.5,2,10.0,2023-12-27T07:19:05,2023-12-27T16:35:10,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,12/28/2023,11.7,8.9,10.1,11.7,5.3,9.0,8.6,90.5,2.085,100,62.5,rain,0.0,0.0,47.1,37.9,39.5,1005.7,100.0,10.9,15.4,1.3,1,10.0,2023-12-28T07:19:23,2023-12-28T16:35:52,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,12/29/2023,12.2,7.9,9.5,12.2,6.8,8.9,6.3,81.8,0.04,100,12.5,rain,0.0,0.0,44.6,21.3,260.4,1005.0,84.5,12.7,87.7,7.4,5,10.0,2023-12-29T07:19:38,2023-12-29T16:36:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,12/30/2023,7.9,3.9,6.0,6.6,0.3,3.3,0.2,66.5,0.0,0,0.0,rain,0.0,0.0,78.6,32.4,270.2,1005.0,66.9,16.0,43.4,3.8,3,10.0,2023-12-30T07:19:51,2023-12-30T16:37:22,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/1/2024,9.2,3.3,5.9,8.8,2.5,4.6,-0.4,64.0,0.039,100,12.5,rain,0.0,0.0,60.5,17.5,302.2,1017.1,76.4,16.0,71.5,6.1,5,10.0,2024-01-01T07:20:10,2024-01-01T16:38:58,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/4/2024,8.7,-0.7,4.2,8.7,-4.2,2.0,-4.0,55.7,0.0,0,0.0,snow,0.0,0.0,76.0,11.4,280.1,1016.4,61.6,16.0,54.7,4.7,4,10.0,2024-01-04T07:20:23,2024-01-04T16:41:35,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/6/2024,3.8,0.0,1.7,0.0,-4.0,-2.2,-2.7,73.4,0.587,100,33.33,"rain,snow",2.9,0.1,53.6,31.7,32.0,1018.0,49.6,14.1,23.5,2.1,1,10.0,2024-01-06T07:20:19,2024-01-06T16:43:26,0.85,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/7/2024,3.8,2.2,3.2,3.8,-2.7,0.2,1.0,85.7,0.345,100,54.17,"rain,snow",2.8,0.1,49.8,31.0,21.7,1005.4,92.4,13.7,27.0,2.2,3,10.0,2024-01-07T07:20:14,2024-01-07T16:44:24,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/8/2024,8.7,2.8,4.9,8.2,0.5,3.8,-3.0,57.7,0.0,0,0.0,rain,0.1,0.2,59.0,13.0,299.8,1026.4,28.5,16.0,114.3,9.9,5,10.0,2024-01-08T07:20:07,2024-01-08T16:45:24,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/9/2024,12.3,3.3,6.6,12.3,1.4,4.5,3.0,78.4,2.12,100,50.0,rain,0.0,0.1,52.4,31.8,82.1,1018.1,64.9,12.6,12.3,1.1,1,10.0,2024-01-09T07:19:58,2024-01-09T16:46:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/10/2024,12.3,6.7,9.3,12.3,2.7,6.4,2.7,65.3,0.757,100,16.67,rain,0.0,0.0,84.4,37.1,262.0,993.0,94.2,15.4,38.6,3.3,3,10.0,2024-01-10T07:19:46,2024-01-10T16:47:26,0.97,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/11/2024,9.3,5.0,6.7,6.9,1.7,3.5,-1.9,54.8,0.0,0,0.0,rain,0.0,0.0,85.9,26.6,258.4,1010.9,58.0,16.0,82.4,7.1,6,10.0,2024-01-11T07:19:32,2024-01-11T16:48:29,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/12/2024,10.0,3.9,6.6,9.3,1.2,4.3,0.4,65.1,0.014,100,4.17,rain,0.0,0.0,51.8,32.6,92.0,1018.6,17.3,15.9,93.7,8.1,5,10.0,2024-01-12T07:19:16,2024-01-12T16:49:32,0.04,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/13/2024,12.9,2.9,8.9,12.9,-3.0,6.3,3.4,71.0,1.335,100,29.17,rain,0.0,0.0,60.6,39.5,275.9,995.9,83.2,14.0,39.4,3.4,2,10.0,2024-01-13T07:18:57,2024-01-13T16:50:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/15/2024,-1.6,-3.9,-2.5,-5.5,-9.4,-7.3,-11.1,52.6,0.033,100,8.33,"rain,snow",0.6,0.2,66.6,18.1,255.9,1023.8,81.5,14.8,45.0,3.9,3,10.0,2024-01-15T07:18:14,2024-01-15T16:52:50,0.15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/16/2024,0.6,-5.0,-1.7,-1.2,-8.5,-5.3,-3.4,88.2,0.44,100,66.67,"rain,freezingrain,snow,ice",4.0,0.8,53.3,22.5,11.2,1012.2,83.0,10.5,12.8,1.2,1,10.0,2024-01-16T07:17:49,2024-01-16T16:53:57,0.18,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/19/2024,0.6,-2.2,-0.5,0.6,-6.7,-3.9,-5.4,71.0,0.066,100,20.83,"rain,snow",0.2,0.6,50.5,20.3,44.1,1011.3,87.7,13.3,26.0,2.2,2,10.0,2024-01-19T07:16:21,2024-01-19T16:57:25,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/20/2024,-2.3,-6.7,-4.7,-3.3,-11.1,-8.3,-11.7,58.4,0.0,0,0.0,snow,0.1,0.7,54.2,13.5,302.0,1015.4,46.0,15.8,119.0,10.2,6,10.0,2024-01-20T07:15:47,2024-01-20T16:58:35,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/23/2024,3.9,1.2,2.8,3.9,-4.0,0.1,-3.1,66.0,0.064,100,12.5,rain,0.0,0.3,53.6,21.8,252.8,1032.8,91.1,15.8,31.1,2.8,1,10.0,2024-01-23T07:13:54,2024-01-23T17:02:10,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/24/2024,8.3,3.8,5.6,7.8,0.4,4.2,3.5,86.0,0.102,100,33.33,rain,0.0,0.0,16.6,14.4,55.5,1031.4,99.6,11.7,22.2,2.1,1,10.0,2024-01-24T07:13:12,2024-01-24T17:03:22,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/25/2024,12.3,7.8,9.8,12.3,5.8,8.8,8.5,92.0,0.377,100,50.0,rain,0.0,1.7,35.3,17.8,275.5,1021.2,100.0,9.0,34.3,2.9,2,10.0,2024-01-25T07:12:29,2024-01-25T17:04:35,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/26/2024,8.3,5.6,6.4,7.2,1.9,3.8,5.1,91.0,0.293,100,37.5,rain,0.0,0.0,63.0,25.4,41.9,1018.5,99.8,10.1,32.9,2.9,2,10.0,2024-01-26T07:11:43,2024-01-26T17:05:48,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/27/2024,8.3,5.7,6.8,7.7,3.7,5.7,4.0,82.8,0.0,0,0.0,rain,0.0,0.0,59.0,11.0,114.8,1022.4,99.0,13.3,39.9,3.5,3,10.0,2024-01-27T07:10:56,2024-01-27T17:07:02,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/28/2024,5.7,3.3,4.1,4.6,-1.6,0.6,2.7,90.8,1.072,100,75.0,rain,0.0,0.0,57.7,32.1,39.2,1010.5,100.0,10.8,17.1,1.4,1,10.0,2024-01-28T07:10:06,2024-01-28T17:08:15,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/29/2024,4.3,2.8,3.4,3.8,-1.4,1.1,0.2,80.1,0.114,100,25.0,"rain,snow",0.2,0.1,51.8,18.2,25.4,1010.9,100.0,15.2,25.4,2.2,1,10.0,2024-01-29T07:09:15,2024-01-29T17:09:29,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/30/2024,3.3,2.2,2.6,2.9,-1.9,0.1,-2.7,69.0,0.0,0,0.0,snow,0.0,0.0,37.1,16.1,80.2,1022.5,100.0,15.8,22.0,1.9,1,10.0,2024-01-30T07:08:22,2024-01-30T17:10:43,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,1/31/2024,3.9,1.7,2.9,3.9,-1.9,0.6,-0.6,78.1,0.0,0,0.0,"rain,snow",0.2,0.2,67.9,14.6,97.6,1020.5,100.0,15.7,28.7,2.6,1,10.0,2024-01-31T07:07:27,2024-01-31T17:11:57,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/1/2024,6.3,1.8,4.4,6.3,-0.5,2.7,0.8,77.7,0.0,0,0.0,rain,0.0,0.0,55.4,14.5,252.7,1016.1,82.8,15.6,49.8,4.4,3,10.0,2024-02-01T07:06:30,2024-02-01T17:13:12,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/2/2024,6.3,3.9,5.1,5.4,0.4,3.5,2.0,80.8,0.414,100,33.33,rain,0.0,0.0,40.7,16.5,358.4,1012.5,87.0,13.9,20.0,1.6,1,10.0,2024-02-02T07:05:32,2024-02-02T17:14:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/12/2024,7.9,3.3,5.6,6.8,1.3,4.1,-1.0,62.9,0.0,0,0.0,rain,0.0,0.2,68.4,18.1,16.5,1012.5,46.6,16.0,114.4,10.0,6,10.0,2024-02-12T06:54:22,2024-02-12T17:26:46,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/13/2024,5.0,1.1,2.9,3.8,-4.7,-0.2,-1.3,75.4,1.11,100,45.83,"rain,snow,ice",0.8,1.2,48.4,30.8,10.2,1003.4,85.8,10.9,36.3,3.1,2,10.0,2024-02-13T06:53:07,2024-02-13T17:28:00,0.13,"Snow, Rain, Ice, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/14/2024,4.2,-0.1,1.8,3.4,-2.9,-0.5,-9.3,44.6,0.0,0,0.0,"rain,snow",0.2,1.4,72.0,18.5,297.1,1016.4,21.9,16.0,169.8,14.6,7,10.0,2024-02-14T06:51:51,2024-02-14T17:29:13,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/16/2024,8.2,2.3,4.5,7.4,-1.6,2.1,-7.8,42.6,0.0,0,0.0,"rain,snow",0.6,0.8,55.5,18.4,288.7,1011.6,16.3,16.0,169.9,14.7,7,10.0,2024-02-16T06:49:15,2024-02-16T17:31:38,0.25,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/17/2024,2.8,-1.7,0.7,2.8,-4.7,-1.8,-4.1,72.4,0.29,100,29.17,"rain,snow",3.6,1.7,46.8,14.7,345.3,1009.9,74.7,11.8,64.3,5.6,6,10.0,2024-02-17T06:47:55,2024-02-17T17:32:50,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/22/2024,6.7,1.7,3.8,4.2,-1.1,1.5,-0.6,73.2,0.035,100,12.5,rain,0.1,0.1,66.6,16.4,191.1,1016.3,66.0,15.9,107.4,9.2,5,10.0,2024-02-22T06:41:00,2024-02-22T17:38:47,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/23/2024,7.9,5.0,6.7,7.9,2.9,5.7,3.9,82.8,0.103,100,20.83,rain,0.0,0.0,20.5,12.8,331.7,999.9,71.9,14.3,45.6,4.0,2,10.0,2024-02-23T06:39:33,2024-02-23T17:39:57,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/26/2024,12.8,1.2,6.0,12.8,-3.4,4.1,-0.6,63.3,0.019,100,4.17,rain,0.0,0.0,83.2,18.2,230.8,1018.0,36.6,16.0,114.9,10.1,6,10.0,2024-02-26T06:35:10,2024-02-26T17:43:27,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/27/2024,12.7,5.6,8.8,12.7,2.2,7.8,5.3,79.1,0.711,100,16.67,"rain,freezingrain",0.0,0.0,42.5,18.0,36.0,1015.4,46.0,13.3,110.0,9.5,6,10.0,2024-02-27T06:33:40,2024-02-27T17:44:36,0.61,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,2/28/2024,13.9,7.9,11.7,13.9,6.2,11.6,9.4,85.8,0.364,100,58.33,rain,0.0,0.0,76.0,32.8,234.4,1005.6,97.9,13.8,27.6,2.4,2,10.0,2024-02-28T06:32:09,2024-02-28T17:45:45,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/2/2024,11.7,5.0,8.0,11.7,3.0,6.3,6.1,87.6,1.833,100,58.33,rain,0.0,0.0,49.9,23.8,49.6,1025.9,100.0,10.5,16.3,1.4,1,10.0,2024-03-02T06:27:34,2024-03-02T17:49:10,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/3/2024,19.3,8.4,12.9,19.3,8.3,12.9,7.5,71.7,0.003,100,4.17,rain,0.0,0.0,31.7,16.0,276.6,1021.5,54.2,15.5,206.1,18.0,7,10.0,2024-03-03T06:26:01,2024-03-03T17:50:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/4/2024,13.3,7.2,9.7,13.3,4.3,8.4,6.0,77.8,0.0,0,0.0,rain,0.0,0.0,70.4,20.3,62.1,1028.0,79.9,16.0,99.4,8.5,8,10.0,2024-03-04T06:24:27,2024-03-04T17:51:25,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/5/2024,7.9,5.7,6.7,6.7,0.8,3.8,5.2,90.2,0.564,100,54.17,rain,0.0,0.0,45.7,31.8,37.8,1021.1,100.0,9.5,34.7,3.0,2,10.0,2024-03-05T06:22:52,2024-03-05T17:52:32,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/6/2024,9.0,7.9,8.3,8.6,3.7,6.5,7.1,91.8,1.716,100,41.67,rain,0.0,0.0,51.8,31.3,20.4,1015.4,100.0,9.2,31.7,2.7,1,10.0,2024-03-06T06:21:17,2024-03-06T17:53:39,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/7/2024,13.3,7.2,9.9,13.3,4.3,9.0,6.1,78.3,0.216,100,29.17,rain,0.0,0.0,57.3,16.2,17.1,1012.1,95.2,15.6,70.9,6.1,3,10.0,2024-03-07T06:19:42,2024-03-07T17:54:45,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/9/2024,8.4,5.0,6.1,6.2,1.5,2.7,3.3,82.0,2.199,100,37.5,rain,0.0,0.0,53.8,37.7,76.0,1017.3,98.7,12.0,25.6,2.0,1,10.0,2024-03-09T06:16:29,2024-03-09T17:56:58,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York City,3/10/2024,10.6,3.4,6.9,10.6,0.3,4.8,2.1,73.0,0.155,100,20.83,"rain,snow",0.0,0.0,68.4,24.0,294.1,996.9,94.9,14.5,75.1,6.3,4,10.0,2024-03-10T07:14:52,2024-03-10T18:58:03,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
